IDvec,time,Tm,Tb,X,V,A,wind,slope,mu
"CoastDown_1",148.333114685721,0,0,426.247132798185,0.238975720660653,1.58846509421824,0,0,0.7
"CoastDown_1",148.434752775704,0,0,426.270864750758,0.227977244506235,0.084128578703803,0,0,0.7
"CoastDown_1",148.526682733229,0,0,426.291364544908,0.217997564926528,0.395068213793206,0,0,0.7
"CoastDown_1",148.600352816871,0,0,426.307130672506,0.210008885540658,0.154875742090345,0,0,0.7
"CoastDown_1",148.6669172735,0,0,426.320869730753,0.202763390856341,1.58846914999766,0,0,0.7
"CoastDown_1",148.750657780208,0,0,426.337471157181,0.193706694056755,-0.173287193242214,0,0,0.7
"CoastDown_1",148.851976415844,0,0,426.356540271563,0.182720030488836,-0.580493507137371,0,0,0.7
"CoastDown_1",148.946742822396,0,0,426.373368146711,0.172431556390141,-0.127882660637821,0,0,0.7
"CoastDown_1",149.035541829211,0,0,426.388252121201,0.162800052226045,-0.333007556933549,0,0,0.7
"CoastDown_1",149.119469557269,0,0,426.401533204311,0.153696994965528,-0.55157831001442,0,0,0.7
"CoastDown_1",149.197492493979,0,0,426.413194433873,0.145232836236566,-0.644248162111532,0,0,0.7
"CoastDown_1",149.270579500295,0,0,426.423518830363,0.137297269932416,-0.125891589210085,0,0,0.7
"CoastDown_1",149.339042256764,0,0,426.432664315385,0.129878441161198,-0.956810551198414,0,0,0.7
"CoastDown_1",149.400536973376,0,0,426.440445497959,0.123199247811291,-0.2602949924127,0,0,0.7
"CoastDown_1",149.460114027961,0,0,426.447592779647,0.116735523142117,-0.255529993839942,0,0,0.7
"CoastDown_1",149.516128899574,0,0,426.453961426582,0.11066422626627,-0.903379272400112,0,0,0.7
"CoastDown_1",149.563646326039,0,0,426.459097264062,0.105510828290161,-1.14726561253419,0,0,0.7
"CoastDown_1",149.608799306822,0,0,426.463750608094,0.100605437923334,-0.389593565854813,0,0,0.7
"CoastDown_1",149.645687099258,0,0,426.467387884437,0.0966065711909264,-0.792018359969545,0,0,0.7
"CoastDown_1",149.681002161142,0,0,426.470731773793,0.0927783304872876,-1.22102143327164,0,0,0.7
"CoastDown_1",149.715547587303,0,0,426.473871821478,0.0890219973302542,-0.109094013504908,0,0,0.7
"CoastDown_1",149.74821845586,0,0,426.476722328568,0.0854775377874482,-0.109092560377987,0,0,0.7
"CoastDown_1",149.779971723316,0,0,426.479381800049,0.0820326292048783,-0.108524357819118,0,0,0.7
"CoastDown_1",149.814247082012,0,0,426.482129811516,0.0783143275402018,-0.143103109713499,0,0,0.7
"CoastDown_1",149.846145671689,0,0,426.484572692649,0.0748540122745266,-0.20182015448206,0,0,0.7
"CoastDown_1",149.874162204524,0,0,426.486627234685,0.0718139520438398,-0.109089538035022,0,0,0.7
"CoastDown_1",149.901498067251,0,0,426.488549802141,0.0688579632810424,-1.79752412352915,0,0,0.7
"CoastDown_1",149.928169021151,0,0,426.490347442733,0.0659547892674233,-0.108531161794132,0,0,0.7
"CoastDown_1",149.961373038233,0,0,426.492477336576,0.0623613148380199,-1.80666330757122,0,0,0.7
"CoastDown_1",150.085606861869,0,0,426.499381686604,0.0488842732497403,-2.29069007468918,0,0,0.7
"CoastDown_1",150.218427508519,0,0,426.504909961279,0.0344699172033032,-1.82408632583292,0,0,0.7
"CoastDown_1",150.240039644639,0,0,426.505628935957,0.0321248676067443,-1.80666076620057,0,0,0.7
"CoastDown_1",150.256536021461,0,0,426.506143826183,0.0303306700027978,-0.109088153552143,0,0,0.7
"CoastDown_1",150.267713803686,0,0,426.506476023187,0.0291184501682544,-0.294984591709651,0,0,0.7
"CoastDown_1",150.280310699166,0,0,426.506834088012,0.0277514019094321,-0.112791320136351,0,0,0.7
"CoastDown_1",150.291296959191,0,0,426.507132332107,0.0265609480973584,-0.76976874682014,0,0,0.7
"CoastDown_1",150.302078843392,0,0,426.507412317323,0.0253949280152251,-2.30480422375563,0,0,0.7
"CoastDown_1",150.313076924708,0,0,426.507684916509,0.0241966392858474,-0.10878357616732,0,0,0.7
"CoastDown_1",150.324089520607,0,0,426.507944717253,0.0230051471450147,-1.80666181099467,0,0,0.7
"CoastDown_1",150.332950734021,0,0,426.508144246235,0.0220411599284718,-0.441258815481019,0,0,0.7
"CoastDown_1",150.341210943028,0,0,426.508322562599,0.0211489444290028,-2.36858190575846,0,0,0.7
"CoastDown_1",150.350210063611,0,0,426.508508416224,0.0201688250248027,-0.532639099349552,0,0,0.7
"CoastDown_1",150.358554375223,0,0,426.508672902331,0.0192655860877047,-1.80658645613279,0,0,0.7
"CoastDown_1",150.366104496894,0,0,426.508815227839,0.0184458243145252,-1.45714485421388,0,0,0.7
"CoastDown_1",150.3734212055,0,0,426.508947265504,0.0176499908908259,-0.108530571966176,0,0,0.7
"CoastDown_1",150.380700596765,0,0,426.509072856231,0.01686026317317,-0.109090990678528,0,0,0.7
"CoastDown_1",150.386967392869,0,0,426.509176379681,0.0161825245001573,-1.69937182598442,0,0,0.7
