IDvec,time,Tm,Tb,X,V,A,wind,slope,mu
"pureAcceleration_1",281.482363311731,50,0,4783.38233379048,25.8114617157649,0.0317475094657601,0,0,0.7
"pureAcceleration_1",284.407615006959,50,0,4858.97089927486,25.868214391146,0.0283768494267968,0,0,0.7
"pureAcceleration_1",287.348800590827,50,0,4935.13573109268,25.9232362487211,0.0851334346542707,0,0,0.7
"pureAcceleration_1",290.286654348735,50,0,5011.37344971259,25.976478624846,0.0760224095875268,0,0,0.7
"pureAcceleration_1",293.229345725945,50,0,5087.89079735243,26.0280724297821,0.0368475294492682,0,0,0.7
"pureAcceleration_1",296.178096854022,50,0,5164.71517725246,26.0779651112706,0.0253193891069173,0,0,0.7
"pureAcceleration_1",299.142319158213,50,0,5242.08830247997,26.1263125373132,0.0605521796895934,0,0,0.7
"pureAcceleration_1",302.102056393281,50,0,5319.48510684289,26.1730600318651,0.0359234293912287,0,0,0.7
"pureAcceleration_1",305.066992547462,50,0,5397.15404887784,26.2182594096442,0.0243417978425685,0,0,0.7
"pureAcceleration_1",308.03826870162,50,0,5475.12112252938,26.2619667708184,0.0278380310769777,0,0,0.7
"pureAcceleration_1",311.023091609467,50,0,5553.57217478913,26.3042401489593,0.0857011392748873,0,0,0.7
"pureAcceleration_1",314.002724823719,50,0,5632.01084556708,26.3451749115141,0.0488207494115486,0,0,0.7
"pureAcceleration_1",316.986463121577,50,0,5710.67744483248,26.3847184571808,0.0250191965463465,0,0,0.7
"pureAcceleration_1",319.975557427104,50,0,5789.6013438544,26.4229117207119,0.0218545881264926,0,0,0.7
"pureAcceleration_1",322.978712351356,50,0,5869.00942884632,26.4598140782599,0.0788277221467971,0,0,0.7
"pureAcceleration_1",325.97631583943,50,0,5948.37965537868,26.4954932162619,0.0699087825284817,0,0,0.7
"pureAcceleration_1",328.976774930865,50,0,6027.93065311035,26.5300182718632,0.0309165747813783,0,0,0.7
"pureAcceleration_1",331.981395162132,50,0,6107.69370016025,26.563318389969,0.0195745264495168,0,0,0.7
"pureAcceleration_1",334.991153642619,50,0,6187.69161264288,26.5954663776893,0.0236158373140977,0,0,0.7
"pureAcceleration_1",338.011765142306,50,0,6268.07356961161,26.6265812070721,0.030539755918708,0,0,0.7
"pureAcceleration_1",341.027169143604,50,0,6348.40906600337,26.6565791411731,0.0191303996280978,0,0,0.7
"pureAcceleration_1",344.047239194671,50,0,6428.95784905828,26.6855245345993,0.0227956605185309,0,0,0.7
"pureAcceleration_1",347.07153001392,50,0,6509.70526201557,26.7134252303226,0.0507700762555643,0,0,0.7
"pureAcceleration_1",350.104504054718,50,0,6590.76791666158,26.7404794066892,0.044104708038429,0,0,0.7
"pureAcceleration_1",353.132214151788,50,0,6671.77020944552,26.7665577418927,0.020455544363892,0,0,0.7
"pureAcceleration_1",356.16379315955,50,0,6752.95354338046,26.7916915495995,0.0174418103579579,0,0,0.7
"pureAcceleration_1",359.199621996478,50,0,6834.32564400246,26.8159207260596,0.0314160812915029,0,0,0.7
"pureAcceleration_1",362.24532859853,50,0,6916.03517635853,26.8393082582245,0.0657922870731159,0,0,0.7
"pureAcceleration_1",365.284022512406,50,0,6997.62649748875,26.8619572529738,0.0269321798346723,0,0,0.7
"pureAcceleration_1",368.325558661625,50,0,7079.36155435518,26.883753000154,0.0157236596281548,0,0,0.7
"pureAcceleration_1",371.370968458948,50,0,7161.26584869678,26.9047556039312,0.0198953236985081,0,0,0.7
"pureAcceleration_1",374.426070981366,50,0,7243.49394705721,26.925055184439,0.0269461589179355,0,0,0.7
"pureAcceleration_1",377.474664305116,50,0,7325.60758958535,26.9446161941075,0.0156587413222098,0,0,0.7
