Xs,Vs,As,Xe,Ve,Ae,avg_acc,time,Tm,Tb
2685.48872784744,45.1324549317661,0.147604169144336,4603.80135674252,0.000999999999865201,-0.122886529441889,-0.453196655668807,99.5847042718427,0,150
2837.65339256102,47.2965624610422,0.213573268760142,4878.75243284781,0.000999999993206368,-2.47260522557634,-0.4625847505171,102.241940332403,0,150
2986.99205898566,49.3907151064025,0.168503921579052,5145.81965889671,0.000999999999458418,-0.300559590638146,-0.471827680656316,104.677442912424,0,150
3133.63592475536,51.4188543303546,0.224508660894688,5405.36054167336,0.000999999992355423,-3.11874816199466,-0.480911792110768,106.917433038363,0,150
3277.70703686291,53.3861289114522,0.181532531061442,5657.73779241812,0.000999999998002013,-0.776621309555528,-0.489842084918176,108.984365686692,0,150
3419.31913765766,55.2958816759531,0.184335475607221,5903.3099323717,0.000999999999575395,-0.34125642665331,-0.498612286661075,110.8975513745,0,150
3558.57839746042,57.1516433127742,0.243214434959953,6142.4255843254,0.00099999999282531,-2.81442239912764,-0.507222827385324,112.673642090177,0,150
365.970588958934,7.1141505059945,0.0647867785076779,437.210803976002,0.000999999997355657,-3.2779514747443,-0.353328914508713,20.1318098064169,0,160
573.449654455249,10.9900863779982,0.0480885129421306,739.83262652852,0.000999999994007723,-2.01151653099863,-0.358440285910883,30.6580672149568,0,160
774.879068222316,14.6472446519009,0.11626864394394,1062.35426707148,0.000999999995445843,-3.18161329167877,-0.365092728221691,40.1165060811948,0,160
970.671731815745,18.1076301423769,0.192794806240345,1396.24556816292,0.000999999991249116,-2.80574954546728,-0.372889767450786,48.5575945571511,0,160
1161.19912000467,21.3905412632351,0.147940147250701,1734.90522156262,0.00099999999298311,-3.24391681406257,-0.381514159488914,56.0648687112849,0,160
1346.79665245641,24.5124103322446,0.139090484685583,2073.4956946192,0.000999999998880887,-0.610005795351104,-0.39070932730926,62.7356672057232,0,160
1527.76822045145,27.4877914249782,0.17318835762367,2408.63373722149,0.000999999992985795,-3.16245857630117,-0.400281045740128,68.6687309266958,0,160
1704.390024872,30.3296906505464,0.17538855918819,2738.05991801227,0.000999999999398422,-0.348624813955965,-0.410084633586803,73.9571497358417,0,160
1876.91384841338,33.0493776274835,0.187996328299175,3060.34651351455,0.00099999999998372,-2.94870633549727,-0.420008212779547,78.6850747721684,0,160
2045.56985661645,35.6569845315322,0.190753582880416,3374.66237346632,0.000999999998959158,-3.12387867343585,-0.429970288062922,82.9266242841304,0,160
2210.56900892772,38.1616547911774,0.131411961655099,3680.59405712809,0.000999999999567555,-0.558159457760958,-0.439912135736759,86.7460833451817,0,160
2372.1051448413,40.5709794843518,0.151118155963548,3978.01421734154,0.000999999999985091,-0.378742621832083,-0.449784487685147,90.1987075924928,0,160
2530.35678833455,42.8924903966544,0.137283232487344,4266.9868482328,0.00099999999384155,-3.14834314031488,-0.459559472484966,93.3317513068206,0,160
2685.48872784744,45.1324549317661,0.147604169140601,4547.70059021191,0.000999999994723867,-3.17641857639342,-0.469212457102944,96.1855429210604,0,160
2837.65339256102,47.2965624610422,0.213573268756567,4820.42162338238,0.000999999999146387,-0.452233486797869,-0.478726654997101,98.7945040606303,0,160
2986.99205898566,49.3907151064025,0.168503921575629,5085.46146334708,0.000999999999938692,-0.165119192452776,-0.488098285291512,101.188052887555,0,160
3133.63592475536,51.4188543303546,0.22450866089139,5343.15464169836,0.000999999994120001,-3.20241706716746,-0.49731279663328,103.391375967902,0,160
3277.70703686291,53.3861289114522,0.181532531058266,5593.84400348662,0.00099999999628187,-0.243049877257876,-0.506374937969345,105.426088276683,0,160
3419.31913765766,55.2958816759531,0.184335475604163,5837.87056360198,0.00099999999175425,-0.506782402093828,-0.515277778707468,107.310821387765,0,160
3558.57839746042,57.1516433127742,0.243214434956994,6075.56696668554,0.000999999995391321,-3.32277314546081,-0.524021349781093,109.06166959925,0,160
365.970588958934,7.1141505059945,0.0647867784838946,434.311836646201,0.000999999997029463,-3.04964485916916,-0.368397853005601,19.3083386560598,0,170
573.449654455249,10.9900863779982,0.0480885129267571,733.198478564042,0.000999999994066629,-3.31048572207431,-0.373515012350706,29.4207354848863,0,170
774.879068222316,14.6472446519009,0.116268643932397,1051.1831382764,0.000999999992236858,-2.93759261106757,-0.380181634943768,38.5243349644572,0,170
970.671731815745,18.1076301423769,0.192794806231007,1380.1826207786,0.000999999992384287,-3.097546971486,-0.388003981638115,46.6660936466169,0,170
1161.19912000467,21.3905412632351,0.147940147242797,1713.9110521186,0.000999999999834154,-0.235683252205394,-0.396666614635221,53.9232203418616,0,170
1346.79665245641,24.5124103322446,0.139090484678685,2047.73144257126,0.000999999999985905,-3.20615448013353,-0.405912992123002,60.3858728542914,0,170
1527.76822045145,27.4877914249782,0.173188357617519,2378.37413757341,0.000999999994023533,-3.31224845685408,-0.415548451602076,66.1458160149884,0,170
1704.390024872,30.3296906505464,0.175388559182616,2703.63375380414,0.00099999999996685,-3.36028224340671,-0.425427285749501,71.2899516943643,0,170
1876.91384841338,33.0493776274835,0.18799632829406,3022.0983547255,0.000999999992542725,-3.22604843297967,-0.435436329544009,75.8971527756983,0,170
2045.56985661645,35.6569845315322,0.190753582875675,3332.93017771375,0.000999999997566828,-3.30087977989191,-0.445492639111241,80.0372024163372,0,170
2210.56900892772,38.1616547911774,0.131411961650668,3635.69652872895,0.000999999999365732,-0.36248845160742,-0.455536255222151,83.7708400894858,0,170
2372.1051448413,40.5709794843518,0.15111815595938,3930.24498894225,0.000999999993797764,-3.29149619084526,-0.465516440627387,87.1504762102084,0,170
2530.35678833455,42.8924903966544,0.137283232483402,4216.61263663642,0.000999999999234424,-0.333007583895963,-0.47540442954642,90.2210575479442,0,170
2685.48872784744,45.1324549317661,0.147604169136854,4494.9612522059,0.000999999995946242,-1.44370638236258,-0.485174449936937,93.0210874410975,0,170
2837.65339256102,47.2965624610422,0.213573268752992,4765.53189608821,0.000999999999250252,-3.11832024772853,-0.494808842030641,95.5835030492728,0,170
2986.99205898566,49.3907151064025,0.168503921572206,5028.61283784052,0.000999999999464953,-0.349315091160064,-0.504303366797963,97.9365167042197,0,170
3133.63592475536,51.4188543303546,0.224508660888112,5284.51793926401,0.000999999992019591,-2.02562159100816,-0.513642555718246,100.104350307312,0,170
3277.70703686291,53.3861289114522,0.181532531055099,5533.57121843069,0.000999999998663337,-1.11434518703668,-0.522830869574116,102.107836430813,0,170
3419.31913765766,55.2958816759531,0.184335475601105,5776.09733133059,0.000999999993247908,-3.28542242815511,-0.53186077980702,103.9649543176,0,170
3558.57839746042,57.1516433127742,0.243214434954036,6012.41446767916,0.000999999991864282,-2.93283181449343,-0.540731992596613,105.691255733442,0,170
365.970588958934,7.1141505059945,0.0647867784601283,431.639601496032,0.000999999997213468,-3.35836689550711,-0.383466561495871,18.5495978534595,0,180
573.449654455249,10.9900863779982,0.0480885129113616,727.07331361372,0.000999999993816188,-3.3438397066377,-0.388589219958337,28.2794421810841,0,180
774.879068222316,14.6472446519009,0.116268643920845,1040.84876171669,0.000999999992491621,-3.2358558786513,-0.39526891894215,37.0538738312789,0,180
970.671731815745,18.1076301423769,0.19279480622167,1365.29124121394,0.000999999993265214,-3.31782267578083,-0.403114784992189,44.9168098429694,0,180
1161.19912000467,21.3905412632351,0.147940147234881,1694.4062983662,0.00099999999999254,-3.32952620789154,-0.411813037285434,51.9399322669081,0,180
1346.79665245641,24.5124103322446,0.139090484671777,2023.74516304089,0.000999999993401515,-0.434657824446999,-0.421107402777253,58.2070278760134,0,180
1527.76822045145,27.4877914249782,0.173188357611377,2350.14734958487,0.000999999999993744,-3.35194154825999,-0.430802640226514,63.8036744865951,0,180
1704.390024872,30.3296906505464,0.175388559177049,2671.46165490554,0.000999999994493738,-0.14459229559346,-0.440752356402104,68.8111820844871,0,180
1876.91384841338,33.0493776274835,0.187996328288944,2986.29459905927,0.000999999999997745,-0.378077960993961,-0.450841992300214,73.3036810942773,0,180
2045.56985661645,35.6569845315322,0.190753582870919,3293.80519062769,0.000999999999924469,-1.8827677227699,-0.460987446010337,77.3469751511037,0,180
2210.56900892772,38.1616547911774,0.131411961646225,3593.54530794914,0.000999999958200419,-0.657238869101131,-0.471127514850062,80.9985695769943,0,180
2372.1051448413,40.5709794843518,0.151118155955201,3885.34105230997,0.000999999992033016,-3.272595356233,-0.481210151722474,84.3082369296262,0,180
2530.35678833455,42.8924903966544,0.13728323247946,4169.20545410165,0.000999999991916717,-3.21754354888427,-0.491205636744059,87.3188074163142,0,180
2685.48872784744,45.1324549317661,0.147604169133097,4445.27648275926,0.0009999999925513,-3.1711175655942,-0.501087228614151,90.0670628876193,0,180
2837.65339256102,47.2965624610422,0.213573268749407,4713.77210204433,0.000999999999996413,-0.212673965726819,-0.510836404178429,92.5845575495092,0,180
2986.99205898566,49.3907151064025,0.168503921568773,4974.95946227252,0.000999999991768733,-2.74126225133532,-0.520448395729636,94.8983905256724,0,180
3133.63592475536,51.4188543303546,0.224508660884824,5229.13306806458,0.000999999995833558,-3.16166155830233,-0.529906899436406,97.0318642483148,0,180
3277.70703686291,53.3861289114522,0.181532531051932,5476.5999750278,0.000999999999970881,-3.00553402070626,-0.53921614363151,99.0050641880163,0,180
3419.31913765766,55.2958816759531,0.184335475598039,5717.66884708443,0.000999999999957202,-0.342127427637244,-0.548367985480763,100.835357168919,0,180
3558.57839746042,57.1516433127742,0.243214434951069,5952.64469254837,0.000999999992868868,-3.31862443871376,-0.557361688312698,102.53780356844,0,180
365.970588958934,7.1141505059945,0.0647867784363535,429.168498050788,0.000999999999194438,-1.10360652733839,-0.398535389833697,17.8482280054565,0,190
573.449654455249,10.9900863779982,0.0480885128959772,721.400691520071,0.000999999996198635,-3.26905990209724,-0.403662983042775,27.2234186428671,0,190
774.879068222316,14.6472446519009,0.116268643909302,1031.26043107146,0.000999999992587293,-2.89685675656138,-0.410354813220058,35.6916604364382,0,190
970.671731815745,18.1076301423769,0.192794806212319,1351.44746055,0.000999999991771319,-2.81424769360702,-0.418222604189782,43.2942408205384,0,190
1161.19912000467,21.3905412632351,0.147940147226977,1676.23723042312,0.000999999992717183,-3.24798497349855,-0.426954145033975,50.0979824461953,0,190
1346.79665245641,24.5124103322446,0.13909048466488,2001.35767452599,0.000999999999970504,-2.86389201253322,-0.436293428257819,56.181021176785,0,190
1527.76822045145,27.4877914249782,0.173188357605217,2323.7531266709,0.000999999999996487,-3.32887198374533,-0.446044905433321,61.6233726473696,0,190
1704.390024872,30.3296906505464,0.175388559171466,2641.32621711156,0.000999999990046807,-3.27152818104071,-0.456061376817965,66.5013355486621,0,190
1876.91384841338,33.0493776274835,0.187996328283828,2952.70396489444,0.000999999994917661,-3.29731233535209,-0.466227207810028,70.8847040109995,0,190
2045.56985661645,35.6569845315322,0.190753582866177,3257.04500383469,0.000999999991723982,-3.05206398710652,-0.476457131513921,74.8356613285338,0,190
2210.56900892772,38.1616547911774,0.131411961641794,3553.88898759379,0.000999999999147701,-0.427852191870477,-0.486688805218109,78.4087375383055,0,190
2372.1051448413,40.5709794843518,0.151118155951033,3843.04364347222,0.000999999996599345,-1.20686773487805,-0.496868918983743,81.65127246706,0,190
2530.35678833455,42.8924903966544,0.137283232475518,4124.50086579537,0.000999999999815221,-0.367329056008053,-0.506966856794314,84.6041310626672,0,190
2685.48872784744,45.1324549317661,0.147604169129351,4398.37690909256,0.000999999999261924,-0.398202320253291,-0.516954932366469,87.3024940978283,0,190
2837.65339256102,47.2965624610422,0.213573268745832,4664.86898471822,0.000999999999186579,-0.417475175417001,-0.526813794042609,89.7766212576007,0,190
2986.99205898566,49.3907151064025,0.168503921565349,4924.22485762043,0.000999999999345513,-0.394955559217062,-0.536538234308981,92.052554595691,0,190
3133.63592475536,51.4188543303546,0.224508660881535,5176.72104174166,0.000999999993645404,-2.89555446743864,-0.546111085603245,94.1527386750697,0,190
3277.70703686291,53.3861289114522,0.181532531048765,5422.6485122951,0.000999999996342112,-3.3739587286326,-0.555536302008979,96.0965623999726,0,190
3419.31913765766,55.2958816759531,0.184335475594981,5662.30164686919,0.000999999993900862,-3.38495260086147,-0.564805204507466,97.9008005497731,0,190
3558.57839746042,57.1516433127742,0.24321443494811,5895.97279260001,0.000999999991368666,-3.06473197312139,-0.573916730694508,99.5800266070372,0,190
365.970588958934,7.1141505059945,0.0647867784125872,426.876642014779,0.000999999999813922,-0.206280362720355,-0.413604022943353,17.1979722425691,0,200
573.449654455249,10.9900863779982,0.0480885128805816,716.132232304375,0.000999999997473069,-3.29867178506539,-0.418736273557994,26.243454584497,0,200
774.879068222316,14.6472446519009,0.116268643897759,1022.34007107216,0.000999999990895575,-2.63130823318406,-0.425439418704775,34.4261580097576,0,200
970.671731815745,18.1076301423769,0.192794806202982,1338.54423200806,0.000999999999224647,-0.406987628069039,-0.433327673279502,41.7850768803742,0,200
1161.19912000467,21.3905412632351,0.147940147219084,1659.27060513548,0.000999999991255377,-2.86994284361968,-0.44209041925417,48.3827297124629,0,200
1346.79665245641,24.5124103322446,0.139090484657972,1980.41329760276,0.000999999990688365,-2.96842558403971,-0.451471900555374,54.292216862448,0,200
1527.76822045145,27.4877914249782,0.173188357599066,2299.01696065689,0.000999999992961442,-3.2238501632531,-0.461276355273787,59.5885549101486,0,200
1704.390024872,30.3296906505464,0.175388559165892,2613.0375028434,0.000999999993045653,-3.24993777358089,-0.47135588687688,64.3435066686148,0,200
1876.91384841338,33.0493776274835,0.187996328278712,2921.12387001004,0.000999999992480718,-3.34011250333881,-0.481593847255183,68.6229232699886,0,200
